date,close,铁矿：发货量：FMG→中国（周）,铁矿：发货量：力拓→中国（周）,铁矿：发货量：巴西：淡水河谷（周）,铁矿：发货量：BHP→中国（周）,铁矿：出口数量合计：中国（月）,铁矿：出口金额合计：中国（月）,铁矿：进口数量合计：中国（月）,铁矿：进口金额合计：中国（月）,烧结用矿粉：出口数量合计：中国（月）,烧结用矿粉：出口金额合计：中国（月）,烧结用矿粉：进口数量合计：中国（月）,烧结用矿粉：进口金额合计：中国（月）,块矿：出口数量合计：中国（月）,块矿：出口金额合计：中国（月）,块矿：进口数量合计：中国（月）,块矿：进口金额合计：中国（月）,已烧结的铁矿砂及其精矿：出口数量合计：中国（月）,已烧结的铁矿砂及其精矿：出口金额合计：中国（月）,已烧结的铁矿砂及其精矿：进口数量合计：中国（月）,已烧结的铁矿砂及其精矿：进口金额合计：中国（月）,铁精粉：出口数量合计：中国（月）,铁精粉：出口金额合计：中国（月）,铁精粉：进口数量合计：中国（月）,铁精粉：进口金额合计：中国（月）,未烧结的铁矿砂及其精矿：出口数量合计：中国（月）,未烧结的铁矿砂及其精矿：出口金额合计：中国（月）,未烧结的铁矿砂及其精矿：进口数量合计：中国（月）,未烧结的铁矿砂及其精矿：进口金额合计：中国（月）,铁矿：进口数量初值：中国（月）,铁矿：进口金额初值：美元：中国（月）,铁矿：进口数量终值同比：中国（月）,铁矿：进口金额终值同比：美元：中国（月）,铁矿：进口数量终值：中国（月）,126家矿山企业（266座矿山）：铁精粉：产量：中国（周）,铁矿：采剥掘量合计：重点企业（月）,成品铁矿石：产量：重点企业（月）,铁精矿：产量：重点企业（月）,铁矿：产量：重点企业（月）,统计局：中国：工业产品：产量：原矿（月）,铁矿：进口：日均疏港量合计：45个港口（周）,铁矿：现货日均成交量合计：贸易商：中国主要港口（周）,烧结用矿粉：国产：库存：64家钢厂（周）,烧结用矿粉：进口：库存消费比：64家钢厂（周）,铁矿：进口：平均可用天数：64家钢厂（周）,铁矿：进口：库存：45个港口（日）,铁精粉：库存：45个港口（周）,球团：进口：库存：45个港口（周）,块矿：库存：45个港口（周）,粗粉：进口：库存：45个港口（周）,铁矿：澳大利亚产：库存：45个港口（周）,铁矿：巴西产：库存：45个港口（周）,贸易矿：进口：库存：45个港口（周）
2018/9/4,488.5,323.6,464,842.4,353.8,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,281.82,102.45,66.73,30.79,28,14733.23,810.55,205.53,1998.17,11718.98,9131.89,2541.7,5934.11
2018/9/5,487,323.6,464,842.4,353.8,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,281.82,102.45,66.73,30.79,28,14733.23,810.55,205.53,1998.17,11718.98,9131.89,2541.7,5934.11
2018/9/6,502.5,323.6,464,842.4,353.8,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,281.82,102.45,66.73,30.79,28,14733.23,810.55,205.53,1998.17,11718.98,9131.89,2541.7,5934.11
2018/9/7,498,277,416.7,819.4,593.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,282.43,119.23,63.23,29.69,27,14774.36,812.32,187.02,1988.23,11786.79,9057.39,2573.4,5936
2018/9/10,497.5,277,416.7,819.4,593.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,282.43,119.23,63.23,29.69,27,14774.36,812.32,187.02,1988.23,11786.79,9057.39,2573.4,5936
2018/9/11,492.5,277,416.7,819.4,593.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,282.43,119.23,63.23,29.69,27,14774.36,812.32,187.02,1988.23,11786.79,9057.39,2573.4,5936
2018/9/12,492,277,416.7,819.4,593.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,282.43,119.23,63.23,29.69,27,14774.36,812.32,187.02,1988.23,11786.79,9057.39,2573.4,5936
2018/9/13,503.5,277,416.7,819.4,593.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.7,9184.14,924.36,906.52,2713.78,6465.9,282.43,119.23,63.23,29.69,27,14774.36,812.32,187.02,1988.23,11786.79,9057.39,2573.4,5936
2018/9/14,501.5,335.5,498.3,789.7,407.9,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,287.48,112.91,63.23,29.69,27,14756.61,796.54,192.58,1965.38,11802.11,8955.56,2679.8,5877.81
2018/9/17,500,335.5,498.3,789.7,407.9,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,287.48,112.91,63.23,29.69,27,14756.61,796.54,192.58,1965.38,11802.11,8955.56,2679.8,5877.81
2018/9/18,506.5,335.5,498.3,789.7,407.9,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,287.48,112.91,63.23,29.69,27,14756.61,796.54,192.58,1965.38,11802.11,8955.56,2679.8,5877.81
2018/9/19,504.5,335.5,498.3,789.7,407.9,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,287.48,112.91,63.23,29.69,27,14756.61,796.54,192.58,1965.38,11802.11,8955.56,2679.8,5877.81
2018/9/20,502,335.5,498.3,789.7,407.9,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,287.48,112.91,63.23,29.69,27,14756.61,796.54,192.58,1965.38,11802.11,8955.56,2679.8,5877.81
2018/9/21,501,321.1,573.8,850.7,545.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,285.01,124.67,59.75,28.88,27,14784.43,824.33,186.91,1922.63,11850.56,8948.75,2694.92,5771.55
2018/9/25,497,321.1,573.8,850.7,545.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,285.01,124.67,59.75,28.88,27,14784.43,824.33,186.91,1922.63,11850.56,8948.75,2694.92,5771.55
2018/9/26,500,321.1,573.8,850.7,545.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,285.01,124.67,59.75,28.88,27,14784.43,824.33,186.91,1922.63,11850.56,8948.75,2694.92,5771.55
2018/9/27,497.5,321.1,573.8,850.7,545.2,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,41.3,9184.14,924.36,906.52,2713.78,6465.9,285.01,124.67,59.75,28.88,27,14784.43,824.33,186.91,1922.63,11850.56,8948.75,2694.92,5771.55
2018/9/28,495.5,376.6,423.4,804.2,380.5,796723.572,56314583,89313360.31,6414552344,796482.132,56297627,65895853.64,4317342921,20001.9,1203942,15236282.4,1298277543,0.03,15,1071695.617,136844392,241.44,16956,7109528.654,662087488,796723.572,56314583,88241664.69,6277707952,8935.4,6040.6,0.9,0,8935,42.1,9184.14,924.36,906.52,2713.78,6465.9,293.95,190.44,59.75,28.88,27,14516.54,787.76,199.92,1837.12,11691.74,8658.32,2797.35,5704.53
2018/10/8,498,194.6,498,670.4,466.7,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,42.1,8841.28,932.28,915.64,2735.78,6692.7,293.95,190.44,57.62,27.61,25,14516.54,787.76,199.92,1837.12,11691.74,8658.32,2797.35,5704.53
2018/10/9,509,194.6,498,670.4,466.7,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,42.1,8841.28,932.28,915.64,2735.78,6692.7,293.95,190.44,57.62,27.61,25,14516.54,787.76,199.92,1837.12,11691.74,8658.32,2797.35,5704.53
2018/10/10,515,194.6,498,670.4,466.7,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,42.1,8841.28,932.28,915.64,2735.78,6692.7,293.95,190.44,57.62,27.61,25,14516.54,787.76,199.92,1837.12,11691.74,8658.32,2797.35,5704.53
2018/10/11,511.5,194.6,498,670.4,466.7,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,42.1,8841.28,932.28,915.64,2735.78,6692.7,293.95,190.44,57.62,27.61,25,14516.54,787.76,199.92,1837.12,11691.74,8658.32,2797.35,5704.53
2018/10/12,515,372.3,550.7,725.2,378,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,289.97,128.28,57.62,27.61,25,14353.18,829.39,223.74,1772.45,11527.6,8410.43,2929.69,5556.73
2018/10/15,509,372.3,550.7,725.2,378,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,289.97,128.28,57.62,27.61,25,14353.18,829.39,223.74,1772.45,11527.6,8410.43,2929.69,5556.73
2018/10/16,507.5,372.3,550.7,725.2,378,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,289.97,128.28,57.62,27.61,25,14353.18,829.39,223.74,1772.45,11527.6,8410.43,2929.69,5556.73
2018/10/17,523.5,372.3,550.7,725.2,378,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,289.97,128.28,57.62,27.61,25,14353.18,829.39,223.74,1772.45,11527.6,8410.43,2929.69,5556.73
2018/10/18,517.5,372.3,550.7,725.2,378,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,289.97,128.28,57.62,27.61,25,14353.18,829.39,223.74,1772.45,11527.6,8410.43,2929.69,5556.73
2018/10/19,515,425.1,480.1,770.1,414.4,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,291.93,127.82,57.42,30.08,32,14527.65,795.13,227.67,1683.17,11821.68,8351.47,3165.87,5627.96
2018/10/22,524.5,425.1,480.1,770.1,414.4,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,291.93,127.82,57.42,30.08,32,14527.65,795.13,227.67,1683.17,11821.68,8351.47,3165.87,5627.96
2018/10/23,519.5,425.1,480.1,770.1,414.4,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,291.93,127.82,57.42,30.08,32,14527.65,795.13,227.67,1683.17,11821.68,8351.47,3165.87,5627.96
2018/10/24,536.5,425.1,480.1,770.1,414.4,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,291.93,127.82,57.42,30.08,32,14527.65,795.13,227.67,1683.17,11821.68,8351.47,3165.87,5627.96
2018/10/25,533,425.1,480.1,770.1,414.4,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.1,8841.28,932.28,915.64,2735.78,6692.7,291.93,127.82,57.42,30.08,32,14527.65,795.13,227.67,1683.17,11821.68,8351.47,3165.87,5627.96
2018/10/26,538.5,320.4,523.1,741,353,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.4,8841.28,932.28,915.64,2735.78,6692.7,304.41,138,57.42,30.08,32,14518.64,793.61,238.45,1642.51,11844.07,8364.48,3151.79,5637.08
2018/10/29,538,320.4,523.1,741,353,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.4,8841.28,932.28,915.64,2735.78,6692.7,304.41,138,57.42,30.08,32,14518.64,793.61,238.45,1642.51,11844.07,8364.48,3151.79,5637.08
2018/10/30,539,320.4,523.1,741,353,1112489.404,80657578,93453781.43,7175803984,1112311.174,80594045,69782373.51,4936787907,98.1,50240,14900280.93,1313347406,0.03,15,1740691.182,252114207,80.13,13293,7030435.815,673554464,1112489.404,80657578,91713090.25,6923689777,9347.1,6588.9,-9.1,-10.3,9347,41.4,8841.28,932.28,915.64,2735.78,6692.7,304.41,138,57.42,30.08,32,14518.64,793.61,238.45,1642.51,11844.07,8364.48,3151.79,5637.08
2018/10/31,533.5,320.4,523.1,741,353,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,304.41,138,57.42,30.08,32,14518.64,793.61,238.45,1642.51,11844.07,8364.48,3151.79,5637.08
2018/11/1,519.5,320.4,523.1,741,353,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,304.41,138,57.42,30.08,32,14518.64,793.61,238.45,1642.51,11844.07,8364.48,3151.79,5637.08
2018/11/2,508.5,347.5,572.1,751.4,382.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,307.89,90.56,58.25,28.42,28,14357.4,773.59,239.27,1598.19,11746.35,8114.6,3200.16,5671.4
2018/11/5,515.5,347.5,572.1,751.4,382.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,307.89,90.56,58.25,28.42,28,14357.4,773.59,239.27,1598.19,11746.35,8114.6,3200.16,5671.4
2018/11/6,510,347.5,572.1,751.4,382.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,307.89,90.56,58.25,28.42,28,14357.4,773.59,239.27,1598.19,11746.35,8114.6,3200.16,5671.4
2018/11/7,511,347.5,572.1,751.4,382.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,307.89,90.56,58.25,28.42,28,14357.4,773.59,239.27,1598.19,11746.35,8114.6,3200.16,5671.4
2018/11/8,520,347.5,572.1,751.4,382.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,41.4,9196.01,922.91,905.58,2691.75,6882.2,307.89,90.56,58.25,28.42,28,14357.4,773.59,239.27,1598.19,11746.35,8114.6,3200.16,5671.4
2018/11/9,525,294.8,465.5,642.6,306.3,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,296.26,104.18,58.25,28.42,28,14281.87,868.27,234.18,1618.15,11561.27,8046.49,3241.31,5598.52
2018/11/12,520,294.8,465.5,642.6,306.3,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,296.26,104.18,58.25,28.42,28,14281.87,868.27,234.18,1618.15,11561.27,8046.49,3241.31,5598.52
2018/11/13,511,294.8,465.5,642.6,306.3,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,296.26,104.18,58.25,28.42,28,14281.87,868.27,234.18,1618.15,11561.27,8046.49,3241.31,5598.52
2018/11/14,512,294.8,465.5,642.6,306.3,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,296.26,104.18,58.25,28.42,28,14281.87,868.27,234.18,1618.15,11561.27,8046.49,3241.31,5598.52
2018/11/15,513.5,294.8,465.5,642.6,306.3,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,296.26,104.18,58.25,28.42,28,14281.87,868.27,234.18,1618.15,11561.27,8046.49,3241.31,5598.52
2018/11/16,521,331.3,369.4,633.9,368.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,287.29,57.66,57.42,27.79,28,14273.01,784.24,240.7,1592.46,11655.61,8044.08,3220.71,5603.85
2018/11/19,527.5,331.3,369.4,633.9,368.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,287.29,57.66,57.42,27.79,28,14273.01,784.24,240.7,1592.46,11655.61,8044.08,3220.71,5603.85
2018/11/20,516.5,331.3,369.4,633.9,368.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,287.29,57.66,57.42,27.79,28,14273.01,784.24,240.7,1592.46,11655.61,8044.08,3220.71,5603.85
2018/11/21,526.5,331.3,369.4,633.9,368.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,287.29,57.66,57.42,27.79,28,14273.01,784.24,240.7,1592.46,11655.61,8044.08,3220.71,5603.85
2018/11/22,518.5,331.3,369.4,633.9,368.1,907041.854,69697575,88375250.9,6937506387,821894.138,60287859,64368558.41,4636328324,30000,1827063,14546637.68,1303916378,54724.926,7476970,1679995.175,257136214,422.79,105683,7780059.634,740125471,852316.928,62220605,86695255.72,6680370173,8839.9,6395.1,11.2,14.6,8840,40.8,9196.01,922.91,905.58,2691.75,6882.2,287.29,57.66,57.42,27.79,28,14273.01,784.24,240.7,1592.46,11655.61,8044.08,3220.71,5603.85
