date,close,煤炭：国有重点煤矿企业：产量：中国（旬）,原煤：大型煤炭企业：产量累计值（月）,原煤：大型煤炭企业：产量累计同比（月）,洗精煤：大型煤炭企业：产量累计值：中国（月）,洗精煤：大型煤炭企业：产量累计同比：中国（月）,煤矿：国有重点煤矿企业：产量：中国（月）,统计局：中国：工业产品：产量：原煤（月）,煤炭：国有重点煤矿企业：销售数合计：中国（旬）,煤炭：国有重点煤矿企业：销售数合计：中国（月）,煤炭：销量：中国（月）,煤炭：重点发电企业：供应量：中国（旬）,煤炭：重点发电企业：消费量：中国（旬）,煤炭：国有重点煤矿企业：库存：中国（旬）,煤炭：重点发电企业：库存平均可用天数：中国（旬）,煤炭：重点发电企业：库存：中国（旬）,煤炭：重点发电企业：库存同期增减：中国（月）,样本洗煤厂（110家）：精煤：库存：中国（周）,样本洗煤厂（110家）：煤炭：开工率：中国（周）,样本洗煤厂（110家）：精煤：日均产量：中国（周）,样本洗煤厂（110家）：原煤：库存：中国（周）,炼焦煤：进口：港口库存（周）,230家独立焦化厂：炼焦煤：库存：中国（周）,炼焦煤：247家钢厂样本焦化厂：库存：中国（周）,炼焦煤：矿山企业库存：中国（周）,炼焦煤：独立焦化企业：库存：中国（周）,炼焦煤：独立焦化企业：平均可用天数：中国（周）
"2016-03-04","591.5","","","","","","","","","","","","","","","","","","","","","316.6","928.92","976.27","294.8","",""
"2016-03-07","616.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-08","622.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-09","600.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-10","601","2705","","","","","","","1903","","","2763","3158","3785","20","6016","","","","","","","","","","",""
"2016-03-11","612.5","","","","","","","","","","","","","","","","","","","","","278.1","973.15","997.31","309.8","",""
"2016-03-14","614","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-15","613","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-16","613.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-17","623","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-18","633.5","","","","","","","","","","","","","","","","","","","","","245.2","954.68","1009.32","290.3","",""
"2016-03-20","","5425","","","","","","","3821","","","5760","6340","3744","18","5824","","","","","","","","","","",""
"2016-03-21","624.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-22","627","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-23","622.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-24","609.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-25","616.5","","","","","","","","","","","","","","","","","","","","","239.8","961.46","1000.5","306.3","",""
"2016-03-28","610.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-29","611","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-30","609.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-31","642.5","","57431.1","-4","19461","-5","14993.95","29379.8","","13098.1","26600","9158","9671","","18","5887","-404","","","","","","","","","",""
"2016-04-01","656.5","","","","","","","","","","","","","","","","","","","","","182.2","972.09","1024.93","286.8","",""
"2016-04-05","657.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-06","655","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-07","654","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-08","655.5","","","","","","","","","","","","","","","","","","","","","221.3","885.54","1034.53","296.6","",""
"2016-04-10","","2108","","","","","","","1819","","","2600","2890","3977","18","5527","","","","","","","","","","",""
"2016-04-11","674","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-12","696.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-13","711.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-14","711","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-15","688","","","","","","","","","","","","","","","","","","","","","235.6","897.48","1019.85","295.4","",""
"2016-04-18","719.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-19","720","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-20","755","4438","","","","","","","3710","","","5460","5760","4024","18","5503","","","","","","","","","","",""
"2016-04-21","772.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-22","765.5","","","","","","","","","","","","","","","","","","","","","297.3","891.27","1027.93","296","",""
"2016-04-25","818.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-26","797.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-27","761","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-28","729.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-29","773.5","","","","","","","","","","","","","","","","","","","","","259","857.71","1055.91","265","",""
"2016-04-30","","","76171.1","-5.6","26004.1","-8.7","12897.04","26803.2","","12067.12","25600","8218","8551","","19","5446","-179","","","","","","","","","",""
"2016-05-03","727","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-04","730.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-05","706.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-06","694.5","","","","","","","","","","","","","","","","","","","","","247.1","847.28","1040.07","244.5","",""
"2016-05-09","664","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-10","688.5","1794","","","","","","","1607","","","2593","2672","4031","19","5322","","","","","","","","","","",""
"2016-05-11","688","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-12","684","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-13","664.5","","","","","","","","","","","","","","","","","","","","","240.2","935.51","1013.67","246.5","",""
"2016-05-16","685.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-17","720","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-18","704","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-19","709","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-20","727.5","4131","","","","","","","3483","","","5357","5325","4103","19","5411","","","","","","223.7","942.37","1012.87","246.3","",""
"2016-05-23","691.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-24","660","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-25","656","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-26","684","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-27","685","","","","","","","","","","","","","","","","","","","","","260.3","1002.47","1007.13","245.3","",""
"2016-05-30","688.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-31","683","","93602.9","-8.1","32719","-12.5","12625.01","26375.1","","12051.32","24800","8492","8421","","19","5432","-452","","","","","","","","","",""
"2016-06-01","685.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-02","688","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-03","697.5","","","","","","","","","","","","","","","","","","","","","248.3","1085.77","1016.09","268.3","",""
"2016-06-06","704.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-07","695","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-08","681","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-10","","1980","","","","","","","1601","","","2710","2700","3919","19","5271","","","","","","241.1","1083.84","1016.69","263.3","",""
"2016-06-13","662.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-14","645","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-15","655.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-16","659","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-17","673.5","","","","","","","","","","","","","","","","","","","","","208.7","1149.33","1010.4","295.2","",""
"2016-06-20","668","4197","","","","","","","3515","","","5820","5894","4101","18","5299","","","","","","","","","","",""
"2016-06-21","677.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-22","701.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-23","708","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-24","705.5","","","","","","","","","","","","","","","","","","","","","195.75","1177.32","1033.67","320.8","",""
"2016-06-27","734","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-28","727","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-29","716","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-30","719","","110724.9","-9.9","38763.1","-7.7","12800.39","27754.3","","12001.55","25500","9141","9020","","18","5458","-1083","","","","","","","","","",""
"2016-07-01","717","","","","","","","","","","","","","","","","","","","","","190","1133.06","1023.62","319.48","",""
"2016-07-04","728.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-05","717","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-06","721","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-07","722","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-08","733.5","","","","","","","","","","","","","","","","","","","","","196","1102.48","1013.86","350.81","",""
"2016-07-10","","2086","","","","","","","1778","","","3076","3167","4053","17","5314","","","","","","","","","","",""
"2016-07-11","739","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-12","771.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-13","755","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-14","739.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-15","744.5","","","","","","","","","","","","","","","","","","","","","116.5","1096.93","983.82","346.1","",""
"2016-07-18","715","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-19","722.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-20","720.5","4348","","","","","","","3645","","","6506.1","6436.8","4086","17","5451.6","","","","","","","","","","",""
"2016-07-21","742.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-22","731","","","","","","","","","","","","","","","","","","","","","145.2","1017.34","1004.91","284.01","",""
"2016-07-25","751","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-26","742","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-27","753.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-28","771","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-29","763.5","","","","","","","","","","","","","","","","","","","","","196.7","900.28","977.33","282.62","",""
"2016-07-31","","","127529.6","-11.1","44152.5","-8.8","13020.98","27000.7","","12328","26500","10302.1","10523.9","","15","5116.9","-1412","","","","","","","","","",""
"2016-08-01","780","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-02","787","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-03","780.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-04","769.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-05","784.5","","","","","","","","","","","","","","","","","","","","","185","901.97","998.88","243","",""
"2016-08-08","821","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-09","808.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-10","810","2256","","","","","","","1901","","","3529.4","3579.4","3891","14","5022.8","","","","","","","","","","",""
"2016-08-11","815","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-12","813","","","","","","","","","","","","","","","","","","","","","197","960.94","961.15","224","",""
"2016-08-15","865","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-16","877","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-17","866","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-18","845","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-19","848.5","","","","","","","","","","","","","","","","","","","","","187.8","973.6","971.28","211.5","",""
"2016-08-20","","4519","","","","","","","3881","","","7232.1","7470.4","3611","12","4818.2","","","","","","","","","","",""
"2016-08-22","857.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-23","868.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-24","867","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-25","859","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-26","861.5","","","","","","","","","","","","","","","","","","","","","193.8","897.02","980.06","202","",""
"2016-08-29","874","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-30","883","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-31","859.5","","145260.8","-12","50845.7","-8","13580.78","27808.9","","12632.11","26200","10947.5","10876.9","","13","4993.2","-1566","","","","","","","","","",""
"2016-09-01","876.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-02","901","","","","","","","","","","","","","","","","","","","","","169.4","937.72","963.25","201.88","",""
"2016-09-05","936.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-06","946","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-07","903.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-08","909.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-09","902","","","","","","","","","","","","","","","","","","","","","141.5","911.75","974.61","169.1","",""
"2016-09-10","","2382","","","","","","","2120","","","3311.7","3365.8","3520","14","5118.9","","","","","","","","","","",""
"2016-09-12","865.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-13","855","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-14","866.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-16","","","","","","","","","","","","","","","","","","","","","","156.3","1023.87","959.74","159.5","",""
"2016-09-19","891.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-20","926.5","4438","","","","","","","3911","","","6686.8","6527.1","3397","15","5310.9","","","","","","","","","","",""
"2016-09-21","931.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-22","921.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-23","943","","","","","","","","","","","","","","","","","","","","","142.4","1026.66","923.14","166","",""
"2016-09-26","963","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-27","960.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-28","970.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-29","999.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-30","1011.5","","163736.8","-11.9","57617.8","-7.9","13519.97","27696.4","","13020.85","26300","10143.5","9592.8","","17","5700.1","-1219","","","","","149","1098.62","897.99","165.5","",""
"2016-10-07","","","","","","","","","","","","","","","","","","","","","","160","1209","914.6","161.58","",""
"2016-10-10","1023","1952","","","","","","","1934","","","3179.7","2835.7","3210","19","5988","","","","","","","","","","",""
"2016-10-11","1041","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-12","1063","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-13","1059.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-14","1111","","","","","","","","","","","","","","","","","","","","","163","1276.93","896.89","173.5","",""
"2016-10-17","1156","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-18","1180.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-19","1228.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-20","1213","4372","","","","","","","3934","","","6482.4","5835.6","3158","21","6273.3","","","","","","","","","","",""
"2016-10-21","1235","","","","","","","","","","","","","","","","","","","","","162.5","1306.19","881.29","177.58","",""
"2016-10-24","1243.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-25","1300","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-26","1277.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-27","1244","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-28","1307.5","","","","","","","","","","","","","","","","","","","","","142","1321.78","924.38","157","",""
"2016-10-31","1306.5","","181260.9","-12.7","64641.4","-7.3","13992.95","28185.2","","13280.42","26300","10326.8","9272.4","","22","6659","-765","","","","","","","","","",""
"2016-11-01","1313","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-02","1304.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-03","1336","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-04","1405.5","","","","","","","","","","","","","","","","","","","","","149","1308.11","920.68","138","",""
"2016-11-07","1516","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-08","1422.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-09","1559","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-10","1495.5","2500","","","","","","","2043","","","3342.2","3305.1","2952","21","6610.4","","","","","","","","","","",""
"2016-11-11","1563","","","","","","","","","","","","","","","","","","","","","142","1407.89","919.04","119.4","",""
"2016-11-14","1644","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-15","1509.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-16","1569","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-17","1558","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-18","1485","","","","","","","","","","","","","","","","","","","","","153","1484.66","945.58","117.6","",""
"2016-11-20","","4989","","","","","","","4160","","","7054.4","6737.5","2870","20","6882.7","","","","","","","","","","",""
"2016-11-21","1483","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-22","1598.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-23","1566","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-24","1544","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-25","1582","","","","","","","","","","","","","","","","","","","","","184","1584.79","976.71","109.3","",""
"2016-11-28","1588.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-29","1501","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-30","1294.5","","207741.6","-11.4","72942.7","-8.4","14723.46","30800.7","","13477.28","28500","10900.3","10474.7","","20","6985.9","-358","","","","","","","","","",""
"2016-12-01","1306.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-02","1276","","","","","","","","","","","","","","","","","","","","","182","1639.85","992.78","89.1","",""
"2016-12-05","1292.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-06","1280","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-07","1344","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-08","1317","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-09","1289","","","","","","","","","","","","","","","","","","","","","200.3","1707.92","1006.38","66","",""
"2016-12-10","","2452","","","","","","","2041","","","3839.8","3787.1","2631","19","6982.4","","","","","","","","","","",""
"2016-12-12","1242","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-13","1258","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-14","1271","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-15","1288","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-16","1260","","","","","","","","","","","","","","","","","","","","","215.5","1766.05","1017.82","70.6","",""
"2016-12-19","1293.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-20","1328.5","4897","","","","","","","4095","","","7751.1","7785.2","2622","17","6876.9","","","","","","","","","","",""
"2016-12-21","1329","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-22","1255","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-23","1248","","","","","","","","","","","","","","","","","","","","","225.8","1758.72","1063.17","112","",""
"2016-12-26","1173.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-27","1177","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-28","1168","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-29","1172.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-30","1177","","","","","","","","","","","","","","","","","","","","","217","1761.98","1063.29","96.32","",""
"2016-12-31","","","","","","","14848.26","31097.7","","13792.35","30300","11920.1","12279.5","","16","6545.9","-812","","","","","","","","","",""
"2017-01-03","1125.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-04","1138.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-05","1146.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-06","1161.5","","","","","","","","","","","","","","","","","","","","","230","1760.74","1089.36","99.55","",""
"2017-01-09","1199","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-10","1268","2548","","","","","","","2042","","","3750.8","3932.1","2201","15","6261.9","","","","","","","","","","",""
"2017-01-11","1247.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-12","1245","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-13","1263.5","","","","","","","","","","","","","","","","","","","","","242.6","1807.73","1119.37","97.28","",""
"2017-01-16","1325.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-17","1221.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-18","1224","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-19","1234","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-20","1179","4977","","","","","","","4054","","","7782.5","7755.3","2150","16","6450.2","","","","","","264.8","1852.74","1171.39","95.18","",""
"2017-01-23","1180.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-24","1214","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-25","1200","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-26","1260","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-01-27","","","","","","","","","","","","","","","","","","","","","","257.4","","","95.18","",""
"2017-01-31","","","","","","","14151.69","","","13449.4","","10826","10978.6","","17","6246.4","","","","","","","","","","",""
"2017-02-03","1172","","","","","","","","","","","","","","","","","","","","","242.4","1467.23","1153.13","96.89","",""
"2017-02-06","1154.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-07","1164","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-08","1175","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-09","1132","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-10","1158","2599","","","","","","","2180","","","3057.4","3250.2","2134","18","5958.5","","","","","","266.63","1360.01","1158.47","100.21","",""
"2017-02-13","1204.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-14","1224.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-15","1214","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-16","1223","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-17","1235.5","","","","","","","","","","","","","","","","","","","","","278","1195.23","1120.67","107.82","",""
"2017-02-20","1280","5203","","","","","","","4109","","","6392.2","6719.6","2081","18","5803.5","","","","","","","","","","",""
"2017-02-21","1268","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-22","1223.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-23","1219","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-24","1257.5","","","","","","","","","","","","","","","","","","","","","264.3","1122.41","1057.04","118.13","",""
"2017-02-27","1266","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-02-28","1249.5","","37409.8","-0.6","12319.1","-1.5","14120.83","","","13056.27","23100","9128","9632","","16","5599","","","","","","","","","","",""
"2017-03-01","1327","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-02","1318.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-03","1310.5","","","","","","","","","","","","","","","","","","","","","242.2","1078.18","1060.23","113.4","",""
"2017-03-06","1309.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-07","1303.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-08","1294","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-09","1304.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-10","1273.5","2563","","","","","","","2140","","","","","1957","","","","","","","","256.62","1073.02","1073.54","115.8","",""
"2017-03-13","1318","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-14","1313","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-15","1304.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-16","1298","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-17","1275.5","","","","","","","","","","","","","","","","","","","","","227.8","1107.76","1072.19","117.04","",""
"2017-03-20","1307","5119","","","","","","","4191","","","","","1774","","","","","","","","","","","","",""
"2017-03-21","1301.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-22","1272","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-23","1306.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-24","1291","","","","","","","","","","","","","","","","","","","","","235.5","1182","1064.72","134.17","",""
"2017-03-27","1234","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-28","1228.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-29","1277","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-30","1281","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-03-31","1235","","58000.9","-1.5","19229","-2.1","15814.43","29976.3","","14650.13","28000","10261","10726","","14","5007","-871","","","","","299.8","1255.33","1045.57","144.12","",""
"2017-04-05","1324.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-06","1343","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-07","1283.5","","","","","","","","","","","","","","","","","","","","","300.6","1339.39","1047","159.25","",""
"2017-04-10","1264.5","2728","","","","","","","2265","","","3140","3070","1865","15","5027","","","","","","","","","","",""
"2017-04-11","1216","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-12","1154.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-13","1142.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-14","1108","","","","","","","","","","","","","","","","","","","","","377.23","1347.29","1043.33","150.66","",""
"2017-04-17","1128.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-18","1096.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-19","1078","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-20","1124.5","5308","","","","","","","4380","","","6440","6240","1685","16","5337","","","","","","","","","","",""
"2017-04-21","1138.5","","","","","","","","","","","","","","","","","","","","","376.23","1313.95","1047.14","136.07","",""
"2017-04-24","1091.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-25","1085","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-26","1080","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-27","1116.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-04-28","1127","","","","","","","","","","","","","","","","","","","","","364.04","1349.77","1020.21","132.48","",""
"2017-04-30","","","78385.8","0.2","27147.3","-0.3","14681.49","29453","","13150.36","27900","9858","9114","","18","5649","","","","","","","","","","",""
"2017-05-02","1141","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-03","1106","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-04","1049.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017-05-05","1020","","","","","","","","","","","","","","","","","","","","","311.57","1338.67","1002.15","150.09","",""
"2017-05-08","1039","","","","","","","","","","","","","","","","","","","","","","","","","",""
