date,close,PVC：产量：中国（日）,PVC：地方企业：产能利用率：中国（周）,PVC：电石法：开工率：中国（周）,PVC：乙烯法：开工率：中国（周）,PVC：表观消费量：中国（月）,PVC：成交量：中国（日）,PVC：看跌比例：中国（周）,PVC：看升比例：中国（周）,PVC：预售量：中国（周）,PVC：社会库存：中国（周）,PVC型材：开工率：中国（周）,PVC管材：开工率：中国（周）,PVC糊树脂：产量：中国（月）,碳化钙：平均开工率：中国企业（周）,碳化钙：产量：中国（周）,碳化钙：检修减损量：中国（周）
"2020-05-19","5880","5.44","","","","","0.31","","","","","","","","","",""
"2020-05-20","5965","5.5","","","","","0.53","","","","","","","","","",""
"2020-05-21","6055","5.56","","","","","0.57","","","","","","","","","",""
"2020-05-22","6020","5.56","72.71","71.56","78.11","","0.28","57.69230769","37.5","32.9","40.6","64","","","74.05","27.24","7.39"
"2020-05-23","","5.59","","","","","","","","","","","","","","",""
"2020-05-24","","5.59","","","","","","","","","","","","","","",""
"2020-05-25","6070","5.59","","","","","0.64","","","","","","","","","",""
"2020-05-26","6090","5.53","","","","","0.33","","","","","","","","","",""
"2020-05-27","6080","5.59","","","","","0.32","","","","","","","","","",""
"2020-05-28","6025","5.59","","","","","0.24","","","","","","","","","",""
"2020-05-29","6040","5.59","73.44","72.45","78.11","","0.23","30","5","35.05","37.5","60","","","77.78","28.25","5.91"
"2020-05-30","","5.79","","","","","","","","","","","","","","",""
"2020-05-31","","5.71","","","","177.439281","","","","","","","","6.6081","","",""
"2020-06-01","6210","5.56","","","","","0.41","","","","","","","","","",""
"2020-06-02","6315","5.52","","","","","0.53","","","","","","","","","",""
"2020-06-03","6300","5.42","","","","","0.24","","","","","","","","","",""
"2020-06-04","6235","5.42","","","","","0.33","","","","","","","","","",""
"2020-06-05","6280","5.42","72.05","70.12","78.11","","0.33","29.8245614","33.33333333","41.2","33.7","72","","","81.23","29.24","5.22"
"2020-06-06","","5.44","","","","","","","","","","","","","","",""
"2020-06-07","","5.44","","","","","","","","","","","","","","",""
"2020-06-08","6310","5.39","","","","","0.5","","","","","","","","","",""
"2020-06-09","6300","5.28","","","","","0.3","","","","","","","","","",""
"2020-06-10","6315","5.33","","","","","0.33","","","","","","","","","",""
"2020-06-11","6260","5.21","","","","","0.46","","","","","","","","","",""
"2020-06-12","6340","5.21","71.34","70.2","76.64","","0.57","68","10","42.04","31.3","70","","","80.4","28.9","4.66"
"2020-06-13","","5.31","","","","","","","","","","","","","","",""
"2020-06-14","","5.31","","","","","","","","","","","","","","",""
"2020-06-15","6285","5.36","","","","","0.32","","","","","","","","","",""
"2020-06-16","6345","5.42","","","","","0.33","","","","","","","","","",""
"2020-06-17","6330","5.42","","","","","0.33","","","","","","","","","",""
"2020-06-18","6250","5.38","","","","","0.31","","","","","","","","","",""
"2020-06-19","6245","5.32","71.55","71.79","69.87","","0.43","33.75","21.25","43.31","29.8","73","","","81.29","28.21","5.1"
"2020-06-20","","5.42","","","","","","","","","","","","","","",""
"2020-06-21","","5.42","","","","","","","","","","","","","","",""
"2020-06-22","6190","5.51","","","","","0.43","","","","","","","","","",""
"2020-06-23","6165","5.56","","","","","0.38","","","","","","","","","",""
"2020-06-24","6170","5.63","","","","","0.56","","","","","","","","","",""
"2020-06-25","","5.67","","","","","","","","","","","","","","",""
"2020-06-26","","5.69","76.58","78.16","69.2","","","45.67901235","17.28395062","39.92","29","73","","","78.5","27.22","5.47"
"2020-06-27","","5.71","","","","","","","","","","","","","","",""
"2020-06-28","","5.71","","","","","0","","","","","","","","","",""
"2020-06-29","6110","5.71","","","","","0.49","","","","","","","","","",""
"2020-06-30","6180","5.66","","","","178.5995","0.27","","","","","","","6.4583","","",""
"2020-07-01","6160","5.68","","","","","0.36","","","","","","","","","",""
"2020-07-02","6290","5.69","","","","","0.8","","","","","","","","","",""
"2020-07-03","6335","5.75","77.24","77.48","76.12","","0.52","51.25","17.5","39.22","28.5","71","","","81.9","27.9","4.89"
"2020-07-04","","5.93","","","","","","","","","","","","","","",""
"2020-07-05","","5.81","","","","","","","","","","","","","","",""
"2020-07-06","6390","5.82","","","","","0.95","","","","","","","","","",""
"2020-07-07","6540","5.83","","","","","0.9","","","","","","","","","",""
"2020-07-08","6515","5.83","","","","","0.41","","","","","","","","","",""
"2020-07-09","6580","5.83","","","","","0.45","","","","","","","","","",""
"2020-07-10","6540","5.6","77.92","77.98","77.63","","0.33","18.18181818","30.3030303","43.83","26.8","68","","","83.86","28.58","4.14"
"2020-07-11","","5.54","","","","","","","","","","","","","","",""
"2020-07-12","","5.66","","","","","","","","","","","","","","",""
"2020-07-13","6720","5.6","","","","","0.68","","","","","","","","","",""
"2020-07-14","6665","5.48","","","","","0.35","","","","","","","","","",""
"2020-07-15","6580","5.48","","","","","0.28","","","","","","","","","",""
"2020-07-16","6555","5.48","","","","","0.37","","","","","","","","","",""
"2020-07-17","6510","5.62","75.5","75.04","72.91","","0.44","42","14","40.82","25.4","68","","","84.7","28.69","4.09"
"2020-07-18","","5.81","","","","","","","","","","","","","","",""
"2020-07-19","","5.81","","","","","","","","","","","","","","",""
"2020-07-20","6610","5.77","","","","","0.36","","","","","","","","","",""
"2020-07-21","6605","5.84","","","","","0.35","","","","","","","","","",""
"2020-07-22","6545","5.84","","","","","0.37","","","","","","","","","",""
"2020-07-23","6540","5.84","","","","","0.53","","","","","","","","","",""
"2020-07-24","6415","5.84","77.79","77.53","77.66","","0.79","33","21","40.89","26.1","68","","","86.34","29.21","3.49"
"2020-07-25","","5.78","","","","","","","","","","","","","","",""
"2020-07-26","","5.76","","","","","","","","","","","","","","",""
"2020-07-27","6520","5.79","","","","","0.76","","","","","","","","","",""
"2020-07-28","6530","5.79","","","","","0.68","","","","","","","","","",""
"2020-07-29","6510","5.79","","","","","0.57","","","","","","","","","",""
"2020-07-30","6605","5.87","","","","","0.65","","","","","","","","","",""
"2020-07-31","6610","5.98","77.71","77.72","77.66","191.16","0.36","23","38","38.96","25.98","69","","7.0085","79.24","28.17","4.43"
"2020-08-01","","6.01","","","","","","","","","","","","","","",""
