date,close,澳洲&巴西铁矿石：发货量：19个港口（周）,铁矿：澳大利亚产：发货量合计：19个港口：澳大利亚→中国（周）,铁矿：发货量：FMG→中国（周）,铁矿：发货量：BHP→中国（周）,铁矿：发货量：力拓→中国（周）,铁矿：发货量：巴西：淡水河谷（周）,铁矿：到港量：45个港口（周）,铁矿：船舶到港量：45个港口（周）,铁矿：出口数量合计：中国（月）,铁矿：进口数量合计：中国（月）,烧结用矿粉：出口数量合计：中国（月）,烧结用矿粉：进口数量合计：中国（月）,块矿：出口数量合计：中国（月）,块矿：进口数量合计：中国（月）,已烧结的铁矿砂及其精矿：出口数量合计：中国（月）,已烧结的铁矿砂及其精矿：进口数量合计：中国（月）,铁精粉：出口数量合计：中国（月）,铁精粉：进口数量合计：中国（月）,未烧结的铁矿砂及其精矿：出口数量合计：中国（月）,未烧结的铁矿砂及其精矿：进口数量合计：中国（月）,铁矿：进口数量初值：中国（月）,铁矿：进口数量终值：中国（月）,铁矿：出口数量：巴西→中国（月）,铁矿：出口数量：澳大利亚→中国（月）,铁矿：进口数量：中国→巴西（月）,铁矿：进口数量：中国→澳大利亚（月）,186家矿山企业（363座矿山）：产能利用率（周）,186家矿山企业（363座矿山）：铁精粉：产量（周）,铁矿：采剥掘量合计：重点企业（月）,成品铁矿石：产量：重点企业（月）,铁精矿：产量：重点企业（月）,铁矿：产量：重点企业（月）,统计局：中国：工业产品：产量：原矿（月）,铁矿：进口：日均消耗量：247家钢铁企业（周）,烧结用矿粉：进口：日均消耗量：114家钢铁企业（周）,烧结用矿粉：国产：日均消耗量：114家钢铁企业（周）,铁矿：进口：日均疏港量合计：45个港口（周）,铁矿：成交量合计：中国主要港口（日）,铁矿：现货日均成交量合计：贸易商：中国主要港口（周）,块矿：入炉比：114家钢铁企业（周）,球团：入炉比：114家钢铁企业（周）,烧结矿：进口：配比：114家钢铁企业（周）,烧结矿：入炉比：114家钢铁企业（周）,烧结矿：入炉品位：114家钢铁企业（周）,铁矿：远期现货累计成交量（日）,126家矿山企业（266座矿山）：铁精粉：库存：中国（周）,烧结用矿粉：进口：库存：114家钢铁企业（周）,铁矿：进口：库存消费比：247家钢铁企业（周）,铁矿：进口：库存：247家钢铁企业（周）,烧结用矿粉：国产：库存：64家钢厂（周）,烧结用矿粉：进口：库存消费比：64家钢厂（周）,铁矿：进口：平均可用天数：64家钢厂（周）,铁矿：进口：库存：45个港口（日）,铁精粉：库存：45个港口（周）,球团：进口：库存：45个港口（周）,块矿：库存：45个港口（周）,粗粉：进口：库存：45个港口（周）,铁矿：澳大利亚产：库存：45个港口（周）,铁矿：巴西产：库存：45个港口（周）,贸易矿：进口：库存：45个港口（周）,铁矿：进口：压港量合计：45个港口（周）,铁矿：进口：堆场容积合计：45个港口（周）,中国：铁矿：修正产量（月）
"2022-03-11","822","2067.5","1402.7","237.8","468.5","435.4","288","2099.6","141","","","","","","","","","","","","","","","","","","","60.66","47.36","","","","","","264.73","78.65","13.48","276.25","98.5","95.2","10.93","16.26","83.58","72.8","55.67","99.5","263.1","3352.54","41.6","11013.57","107.58","44.91","31","15714.3","1086.58","483.56","2027.06","12117.1","7611.81","5208.8","9073.5","53","24770",""
"2022-03-14","759.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","","","","","8","","","","","","","","","","","","","","","","","",""
"2022-03-15","756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","","","","","","","78","","","","","","","","15501.71","","","","","","","","","",""
"2022-03-16","804","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","","","","","","","77","","","","","","","","","","","","","","","","","",""
"2022-03-17","810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","","","","","","","162","","","","","","","","","","","","","","","","","",""
"2022-03-18","833.5","2196.1","1334.5","273.2","371.8","523.9","374.4","2192.5","145","","","","","","","","","","","","","","","","","","","","","","","","","","271.53","104.97","16.18","272.44","95.5","89.5","10.81","16.24","85.44","72.96","55.67","34","","3456","41.21","11188.28","116.9","29.95","27","15497.3","1081.48","492.75","1990.76","11932.31","7467.37","5107.57","8933.4","67","24770",""
"2022-03-21","832.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5","","","","","","","51","","","","","","","","","","","","","","","","","",""
"2022-03-22","799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3","","","","","","","108","","","","","","","","15391.93","","","","","","","","","",""
"2022-03-23","822.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.1","","","","","","","53","","","","","","","","","","","","","","","","","",""
"2022-03-24","818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","","","","","","","37","","","","","","","","","","","","","","","","","",""
"2022-03-25","847.5","2601.6","1519.9","358.2","472.2","410.9","519.5","1925.6","131","","","","","","","","","","","","","","","","","","","61.62","48.11","","","","","","283.83","102.33","16.12","264.21","77.5","80.1","10.72","16.2","84.96","73.07","55.67","100","256.38","3315.72","38.91","11044.79","115.96","29.51","27","15517.93","1080","497.8","1933.67","12006.46","7438.93","5154.3","8957.8","67","24770",""
"2022-03-28","870","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","","","","50","","","","","","","","","","","","","","","","","",""
"2022-03-29","867.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2","","","","","","","117","","","","","","","","15531.1","","","","","","","","","",""
"2022-03-30","895","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","","","","","","","115","","","","","","","","","","","","","","","","","",""
"2022-03-31","897","","","","","","","","","2792028.073","87283356.6","2129641.976","61142210.433","353890.263","13898730.535","231286.809","1982492.458","77209.025","10259923.174","2560741.264","85300864.142","8728.3","8728","17618080.459","59148396","","33025","","","8947.96","1072.21","1026.5","2998.43","9476.2","","","","","83","","","","","","","36","","","","","","","","","","","","","","","","","",""
"2022-04-01","926","2227.7","1479","396.2","451.8","394.4","335.4","2019","144","","","","","","","","","","","","","","","","","","","","","","","","","","278.77","105.67","16.45","269.193","162","99.6","10.87","16.37","84.81","72.76","55.65","53","","3160.3","38.78","10811.67","110.68","28.43","26","15389.02","1148.2","521.54","1966.78","11752.5","7436.36","5066.9","8941.64","77","24770",""
"2022-04-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5","","","","","","","0","","","","","","","","","","","","","","","","","",""
"2022-04-06","926.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","","","","","","","63","","","","","","","","","","","","","","","","","",""
"2022-04-07","900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.3","","","","","","","99","","","","","","","","","","","","","","","","","",""
"2022-04-08","918.5","2283.5","1322.3","261.8","510.6","374","420.2","1885.8","135","","","","","","","","","","","","","","","","","","","60.63","47.34","","","","","","281.7","108.17","16.6","301.5","88.5","107.9","10.85","16.32","85.04","72.83","55.6","96","231.1","3119.93","38.01","10707.11","99.48","27.68","25","15225.85","1127.2","507.4","1943.3","11647.95","7407.1","4967.9","8803.3","61","24770",""
"2022-04-11","868.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","16.5","","","","","","","","","","","","","","","","","",""
"2022-04-12","925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.2","","","","","","","109","","","","","","","","15025.23","","","","","","","","","",""
"2022-04-13","884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1","","","","","","","102","","","","","","","","","","","","","","","","","",""
"2022-04-14","901.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5","","","","","","","138.5","","","","","","","","","","","","","","","","","",""
"2022-04-15","915.5","2355","1522.7","346.7","504","424.1","456.2","2243.5","141","","","","","","","","","","","","","","","","","","","","","","","","","","286.96","112.77","16.02","300.36","74","91.2","10.76","16.15","85.92","73.09","55.59","154","","3226.99","37.83","10854.53","99.44","27.49","25","14872.5","1069.6","513.5","1875.95","11413.45","7128.2","4895.9","8611.6","62","24770",""
"2022-04-18","922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","","","","","","","124","","","","","","","","","","","","","","","","","",""
"2022-04-19","887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","","","","","","","125","","","","","","","","14742.8","","","","","","","","","",""
"2022-04-20","898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142","","","","","","","228","","","","","","","","","","","","","","","","","",""
"2022-04-21","904","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","","","","129","","","","","","","","","","","","","","","","","",""
"2022-04-22","881","2300.8","1464","338.3","400.2","475.7","508.1","2273.3","156","","","","","","","","","","","","","","","","","","","62.93","49.14","","","","","","286.35","114.91","16.4","308.25","83","101.8","10.5","16.08","85.43","73.42","55.58","135","236.26","3278.74","38.19","10936.86","97.77","28.31","26","14725.4","1047.2","543.1","1829.99","11305.11","6987.5","4840.5","8485.1","49","24770",""
"2022-04-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5","","","","","","","0","","","","","","","","","","","","","","","","","",""
"2022-04-25","794.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7","","","","","","","27","","","","","","","","","","","","","","","","","",""
"2022-04-26","809","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.5","","","","","","","75","","","","","","","","14771.95","","","","","","","","","",""
"2022-04-27","826.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.3","","","","","","","151","","","","","","","","","","","","","","","","","",""
"2022-04-28","851.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5","","","","","","","108","","","","","","","","","","","","","","","","","",""
"2022-04-29","869.5","2591.9","1450.7","314.9","454.1","439.1","600.5","2120.5","150","","","","","","","","","","","","","","","","","","","","","","","","","","287.78","114.66","16.69","297.77","62","89.4","10.63","15.9","85.54","73.47","55.59","176","","3377.81","38.9","11195.75","104.14","29.54","27","14517.5","1043.4","531.8","1783","11159.3","6874.7","4782.1","8406.4","54","24770",""
"2022-04-30","","","","","","","","","","1510156.933","86056106.584","1261658.833","62249547.816","74582.1","13218012.852","107369","1275120.723","66547","9313425.193","1402787.933","84780985.861","8605.6","8606","16383464.672","58479257","","","","","9800.41","1149.36","1108.68","3021.4","8579.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-05","871.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5","","","","","","","122","","","","","","","","","","","","","","","","","",""
"2022-05-06","825","2464","1458.4","328.3","344.5","600.4","518.4","2125","153","","","","","","","","","","","","","","","","","","","63.34","49.46","","","","","","290.71","115.98","17.54","315.66","68.5","81","10.82","16.27","85.05","72.9","55.59","72","218.98","3192.41","37.31","10846.9","97.35","27.33","24","14324.82","1047.3","519.4","1742.5","11015.62","6747.32","4674.2","8244.2","45","24770",""
"2022-05-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","","","","","","","43","","","","","","","","","","","","","","","","","",""
"2022-05-09","806.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","","","","","","","148","","","","","","","","","","","","","","","","","",""
"2022-05-10","779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3","","","","","","","123","","","","","","","","14192.6","","","","","","","","","",""
"2022-05-11","821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","","","","","","","139","","","","","","","","","","","","","","","","","",""
"2022-05-12","796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","","","","","","","113","","","","","","","","","","","","","","","","","",""
"2022-05-13","823","2367.4","1491.4","356.9","540.9","459.5","409","2025.7","148","","","","","","","","","","","","","","","","","","","","","","","","","","292.1","116.75","17.47","321.3","93.5","94.4","10.85","16.23","85.09","72.92","55.6","52.8","","3264","37.73","11022.09","98.15","28.28","25","13995.7","1047.6","538.52","1721.06","10688.52","6497.7","4664.5","7989.7","51","24770",""
"2022-05-16","834.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5","","","","","","","34","","","","","","","","","","","","","","","","","",""
"2022-05-17","829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5","","","","","","","49","","","","","","","","13619.36","","","","","","","","","",""
"2022-05-18","791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","","","","43","","","","","","","","","","","","","","","","","",""
"2022-05-19","818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.7","","","","","","","170","","","","","","","","","","","","","","","","","",""
"2022-05-20","842.5","2462.4","1599.2","354.2","526.9","514.2","488.1","2334.3","159","","","","","","","","","","","","","","","","","","","65.26","50.96","","","","","","294.14","116.33","18.44","330.7","88.1","85","10.83","16.47","84.6","72.69","55.61","60","213.75","3230.88","37.09","10910.31","93.24","28.93","26","13558.37","986.74","521.34","1680.54","10369.75","6309.2","4574.2","7815.2","39","24770",""
"2022-05-23","863.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5","","","","","","","72","","","","","","","","","","","","","","","","","",""
"2022-05-24","830.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.3","","","","","","","75","","","","","","","","13574.8","","","","","","","","","",""
