date,close,甲醇：港口库存：中国（周）,甲醇：厂内库存：中国（周）,甲醇：社会库存：中国（周）,甲醇：传统下游厂家：采购量：中国（周）,二氯乙烷：产量：中国（月）,甲醇：采购量：中国（月）,冰醋酸：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（月）,甲醇：开工率同比：中国（月）,甲醇：原料：下游厂家：库存：中国（周）,甲醇：甲醇制烯烃法：生产企业：平均开工率：中国（周）,二甲醚：开工率：中国（周）,甲醇：产量同比：中国（日）,甲醇：待发订单：数量：中国（周）,甲醇：产量：中国（日）,甲醇：开工率：中国（日）,甲醇：签约订单：数量：中国（周）,甲醇：甲醇制烯烃法：生产企业：采购量：中国（周）,甲醛：开工率：中国（周）,甲醇：期末库存：中国（月）,三氯甲烷：产量：中国（日）,甲醇：除中国以外的生产企业：开工率：全球（日）,甲醇：到港量：中国（周）,甲醇：表观消费量环比：中国（月）,甲醇：产能同比：中国（日）,甲醇：表观消费量：中国（月）,甲醇：产能：中国（日）,甲醇：表观消费量同比：中国（月）,甲醇：产能：国外（日）,甲醛：产量：中国（月）,二氯甲烷：平均开工率：中国（周）
"2022-06-02","2859","","","","","","","","","","","","","3.24","","230370","80.9557","","","","","2981.44","66.0318","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-03","","876080","418020","1294100","35950","","","11.56","","","153260","88.4495","11.6958","3","285660","231470","81.3422","48400","197627","48.6674","","2981.44","66.0318","21.78","","-2.24","","284563.1191","","204492.4925","","77.38"
"2022-06-04","","","","","","","","","","","","","","1.88","","230760","81.0927","","","","","3068.2","66.7164","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-05","","","","","","","","","","","","","","1.12","","230760","81.0927","","","","","3126.04","66.7164","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-06","2863","","","","","","","","","","","","","1.92","","230760","81.0927","","","","","3126.04","65.5917","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-07","2887","","","","","","","","","","","","","1.92","","230760","81.0927","","","","","3095","65.5917","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-08","2945","","","","","","","","","","","","","2.44","","230510","81.0049","","","","","3095","66.4719","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-09","2895","","","","","","","","","","","","","2.44","","230510","81.0049","","","","","3095","66.4719","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-10","2911","962100","432740","1394840","36900","","","10.67","","","143880","89.8699","11.1629","0.84","319440","226810","79.7046","132830","289002","48.93","","3095","66.4719","36.84","","-2.24","","284563.1191","","204492.4925","","80.67"
"2022-06-11","","","","","","","","","","","","","","1.69","","227310","79.8803","","","","","3095","65.4938","","","-2.05","","284563.1191","","204492.4925","",""
"2022-06-12","","","","","","","","","","","","","","0.99","","221260","77.7543","","","","","3095","65.4938","","","-2.05","","284563.1191","","204492.4925","",""
"2022-06-13","2941","","","","","","","","","","","","","1.84","","223320","78.4782","","","","","3095","65.4938","","","-2.05","","284563.1191","","204492.4925","",""
"2022-06-14","2939","","","","","","","","","","","","","1.61","","225530","79.2548","","","","","3050.5","66.6186","","","-2.05","","284563.1191","","204492.4925","",""
"2022-06-15","2842","","","","","","","","","","","","","2.77","","226930","79.7468","","","","","3050.5","66.6186","","","-2.05","","284563.1191","","204492.4925","",""
"2022-06-16","2807","","","","","","","","","","","","","3.5","","228930","80.4496","","","","","2950.42","66.7311","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-17","2756","1023500","432390","1455890","37200","","","12","","","161530","88.6547","10.8737","4.23","336300","230330","80.9416","88800","310948","42.9135","","2950.42","66.7311","25.41","","-2.24","","284563.1191","","204492.4925","","78.43"
"2022-06-18","","","","","","","","","","","","","","4.17","","228830","80.4145","","","","","2950.42","66.5452","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-19","","","","","","","","","","","","","","5.04","","229330","80.5902","","","","","2950.42","66.5452","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-20","2672","","","","","","","","","","","","","6.47","","232080","81.5566","","","","","2886.02","64.9559","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-21","2700","","","","","","","","","","","","","6.21","","230980","81.17","","","","","2997.24","64.9559","","","-2.24","","284563.1191","","204492.4925","",""
"2022-06-22","2663","","","","","","","","","","","","","3.73","","232580","81.7323","","","","","2837.16","64.9559","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-23","2650","","","","","","","","","","","","","3.93","","232180","81.5917","","","","","2837.16","64.9559","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-24","2544","1041500","447340","1488840","34100","","","14.45","","","170480","88.7572","10.8318","2.2","302740","228130","80.1685","29000","324400","38.2257","","2837.16","64.9559","33.03","","-4.02","","284563.1191","","204492.4925","","75"
"2022-06-25","","","","","","","","","","","","","","4.41","","231660","81.409","","","","","2926.04","66.912","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-26","","","","","","","","","","","","","","5.08","","233360","82.0064","","","","","2926.04","66.912","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-27","2586","","","","","","","","","","","","","4.57","","233150","81.9326","","","","","2986.04","66.912","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-28","2633","","","","","","","","","","","","","7.95","","233350","82.0029","","","","","2986.04","66.912","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-29","2635","","","","","","","","","","","","","6.51","","233350","82.0029","","","","","3088.18","66.912","","","-4.02","","284563.1191","","204492.4925","",""
"2022-06-30","2636","","","","","40000","154464.32","","1211414.85","6.45","","","","6.22","","233350","82.0029","","","","1032200","3088.18","66.912","","-3.25","-4.02","794.96","284563.1191","2.22","204492.4925","354500",""
"2022-07-01","2553","1032200","450990","1483190","36000","","","13.85","","","156460","88.9155","10.0592","6.89","328660","233980","82.2243","85000","230600","41.6759","","2888.02","67.7189","25.14","","-4.02","","284563.1191","","204492.4925","","76.7"
"2022-07-02","","","","","","","","","","","","","","1.91","","223180","78.429","","","","","2888.02","65.7628","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-03","","","","","","","","","","","","","","1.12","","215380","75.688","","","","","2888.02","65.7628","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-04","2555","","","","","","","","","","","","","1.28","","215720","75.8074","","","","","2888.02","65.0293","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-05","2558","","","","","","","","","","","","","0.93","","215720","75.8074","","","","","2943.66","65.0293","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-06","2494","","","","","","","","","","","","","1.2","","216720","76.1589","","","","","2943.66","65.0293","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-07","2533","","","","","","","","","","","","","0.63","","216420","76.0534","","","","","2988.22","65.0293","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-08","2485","942400","459559","1401959","34900","","","15.25","","","157230","87.7468","9.6177","1.01","312190","215220","75.6317","42000","258691","39.0722","","2988.22","60.5401","29.47","","-4.02","","284563.1191","","204492.4925","","77.55"
"2022-07-09","","","","","","","","","","","","","","1.9","","215595","75.7635","","","","","2988.22","61.4203","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-10","","","","","","","","","","","","","","4.22","","215595","75.7635","","","","","2988.22","61.4203","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-11","2401","","","","","","","","","","","","","3.93","","215045","75.5702","","","","","2988.22","60.8091","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-12","2324","","","","","","","","","","","","","1.04","","211745","74.4106","","","","","3054.94","59.1464","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-13","2335","","","","","","","","","","","","","4.28","","217795","76.5366","","","","","3083.86","59.1464","","","-4.02","","284563.1191","","204492.4925","",""
"2022-07-14","2324","","","","","","","","","","","","","-0.6","","216945","76.2379","","","","","2706.02","59.4887","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-15","2301","949419","460790","1410209","36100","","","14.39","","","157180","85.4996","10.3637","-2.26","257040","212745","74.762","20500","284843","39.924","","2950.42","58.9508","35.47","","-3.9","","284563.1191","","204492.4925","","76.06"
"2022-07-16","","","","","","","","","","","","","","-4.85","","208875","73.402","","","","","2950.42","59.4398","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-17","","","","","","","","","","","","","","-6.16","","208875","73.402","","","","","2950.42","55.5277","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-18","2394","","","","","","","","","","","","","-1.86","","211575","74.3508","","","","","2950.42","56.3248","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-19","2339","","","","","","","","","","","","","-1.76","","211980","74.4931","","","","","3083.86","53.9775","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-20","2435","","","","","","","","","","","","","-2.54","","212430","74.6513","","","","","3083.86","53.9775","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-21","2411","","","","","","","","","","","","","-3.57","","209890","73.7587","","","","","3083.86","53.9775","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-22","2456","962500","447540","1410040","46300","","","14.7","","","171870","83.8632","11.3913","-4.07","249930","207670","72.9785","54000","343827","40.7544","","3083.86","54.9556","33.99","","-3.9","","284563.1191","","204492.4925","","79.04"
"2022-07-23","","","","","","","","","","","","","","-6.04","","202920","71.3093","","","","","3083.86","56.5693","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-24","","","","","","","","","","","","","","-7.5","","200920","70.6065","","","","","3083.86","56.5693","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-25","2429","","","","","","","","","","","","","-8.25","","198770","69.8509","","","","","3083.86","56.1879","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-26","2483","","","","","","","","","","","","","-7.53","","198850","69.879","","","","","3083.86","55.2099","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-27","2452","","","","","","","","","","","","","-10.17","","193350","67.9463","","","","","3083.86","52.9457","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-28","2571","","","","","","","","","","","","","-3.5","","204050","71.7064","","","","","3083.86","53.3858","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-29","2600","1034471","468990","1503461","39520","","","14.3","","","168980","82.5522","11.0297","-3.54","269690","204850","71.9875","54000","288630","38.6329","","3083.86","53.3858","31.85","","-3.9","","284563.1191","","204492.4925","","80.03"
"2022-07-30","","","","","","","","","","","","","","-0.18","","208190","73.1613","","","","","3083.86","55.9287","","","-3.9","","284563.1191","","204492.4925","",""
"2022-07-31","","","","","","4800","171477.12","","1313029.71","2.49","","","","-3.18","","202690","71.2285","","","","1034500","3083.86","55.9287","","-2.24","-3.9","777.18","284563.1191","3.49","204492.4925","325980",""
"2022-08-01","2553","","","","","","","","","","","","","-2","","199520","70.1145","","","","","2883.7","55.0338","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-02","2551","","","","","","","","","","","","","-1.93","","201920","70.9579","","","","","2972.58","58.1635","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-03","2537","","","","","","","","","","","","","-7.25","","200570","70.4835","","","","","2972.58","56.5987","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-04","2510","","","","","","","","","","","","","-9.88","","200570","70.4835","","","","","2972.58","56.5987","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-05","2472","988800","450290","1439090","33300","","","15.33","","","164090","84.0845","10.5159","-12.74","277770","200570","70.4835","17000","319757","38.14","","2972.58","56.5987","28.11","","-3.9","","284563.1191","","204492.4925","","78.63"
"2022-08-06","","","","","","","","","","","","","","-11.5","","201290","70.7365","","","","","2883.7","60.9216","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-07","","","","","","","","","","","","","","-12.04","","202790","71.2636","","","","","2750.38","60.9216","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-08","2547","","","","","","","","","","","","","-11.76","","203640","71.5623","","","","","2905.98","58.6232","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-09","2488","","","","","","","","","","","","","-11.91","","204140","71.738","","","","","2905.98","58.6232","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-10","2400","","","","","","","","","","","","","-9.21","","205540","72.23","","","","","2905.98","60.5792","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-11","2434","","","","","","","","","","","","","-7.04","","205720","72.2933","","","","","2905.98","60.5792","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-12","2457","1031900","442510","1474410","37500","","","16.93","","","158150","81.5001","9.9983","-8.05","227570","204820","71.977","15300","264836","38.8204","","2905.98","60.5792","32.61","","-3.9","","284563.1191","","204492.4925","","74.76"
"2022-08-13","","","","","","","","","","","","","","-8.56","","203270","71.4323","","","","","2905.98","60.5792","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-14","","","","","","","","","","","","","","-7.46","","206370","72.5217","","","","","2905.98","60.5792","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-15","2462","","","","","","","","","","","","","-5.86","","207560","72.9399","","","","","2905.98","62.8776","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-16","2457","","","","","","","","","","","","","-3.52","","205840","72.3354","","","","","2905.98","62.8776","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-17","2412","","","","","","","","","","","","","-7.63","","202840","71.2812","","","","","3039.42","63.5084","","","-3.9","","284563.1191","","204492.4925","",""
"2022-08-18","2420","","","","","","","","","","","","","-7.53","","202840","71.2812","","","","","3039.42","62.0414","","","-3.9","","284563.1191","","204492.4925","",""
